ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_ROUTE,LOCATION_TYPE,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_COND_1,LIGHTING,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,CITY,POINT_X,POINT_Y,lat,lon,geometry,city_new
2013,6/3/13,2013-06-04T01:00:00Z,Monday,1,PARTINGTON RIDGE RD,N,N,1,H,1,1,0,A,8,E,I,A,H,-,N,N,N,N,Y,0,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.6900011,36.1727835,36.1727835,-121.6900011,"c(-121.6900011, 36.1727835)",Big Sur
2013,8/10/13,2013-08-10T17:10:00Z,Saturday,101,CATTLEMEN RD,N,N,101,H,1,1,0,A,8,F,A,A,H,A,N,N,N,N,N,0,0,0,0,0,0,0,0,0,UNINCORPORATED,-120.9267855,36.0180965,36.0180965,-120.9267855,"c(-120.9267855, 36.0180965)",Other Unincorporated
2013,10/17/13,2013-10-17T13:46:00Z,Thursday,WEST ROSSI ST,SANSOME ST,NA,Y,NA,NA,1,1,0,A,9,D,C,A,H,A,N,N,Y,N,N,0,0,0,0,0,0,0,1,0,SALINAS,-121.6584929,36.6827249,36.6827249,-121.6584929,"c(-121.6584929, 36.6827249)",Salinas
2013,10/4/13,2013-10-04T19:39:00Z,Friday,NORTH MAIN ST,IRIS DR,S,N,NA,NA,1,1,0,A,11,G,B,D,H,C,Y,N,N,N,N,0,0,0,1,0,0,0,0,0,SALINAS,-121.6523613,36.6922249,36.6922249,-121.6523613,"c(-121.6523613, 36.6922249)",Salinas
2013,10/30/13,2013-10-30T05:49:00Z,Wednesday,ABBOTT ST,HARRIS RD,N,N,NA,NA,1,1,0,A,11,G,B,E,H,D,Y,N,N,Y,N,0,0,0,1,0,0,0,0,0,SALINAS,-121.6181363,36.6490756,36.6490756,-121.6181363,"c(-121.6181363, 36.6490756)",Salinas
2013,10/21/13,2013-10-21T06:40:00Z,Monday,101,UNDERWOOD RD,NA,Y,101,I,1,1,0,A,3,D,C,A,H,E,N,N,N,Y,N,0,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.2138909,36.2982548,36.2982548,-121.2138909,"c(-121.2138909, 36.2982548)",Other Unincorporated
2013,11/10/13,2013-11-10T22:10:00Z,Sunday,LIVE OAK RD,MCGINNIS RD,W,N,NA,NA,1,1,1,A,8,E,I,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7081115,36.853818,36.853818,-121.7081115,"c(-121.7081115, 36.853818)",Royal Oaks
2013,1/28/13,2013-01-28T07:12:00Z,Monday,LIGHTHOUSE,HOFFMAN,E,N,NA,NA,2,0,1,A,3,C,E,A,H,A,N,N,Y,N,N,1,0,0,0,0,0,0,0,1,MONTEREY,-121.9016553,36.6135158,36.6135158,-121.9016553,"c(-121.9016553, 36.6135158)",Monterey
2013,1/2/13,2013-01-02T09:40:00Z,Wednesday,198,NORTH FORK,E,N,198,H,4,0,1,A,3,E,I,A,H,A,N,N,N,Y,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-120.6747768,36.1738021,36.1738021,-120.6747768,"c(-120.6747768, 36.1738021)",Other Unincorporated
2013,2/9/13,2013-02-09T16:30:00Z,Saturday,68,RT 1,W,N,68,H,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9130178,36.5754245,36.5754245,-121.9130178,"c(-121.9130178, 36.5754245)",Pebble Beach
2013,1/16/13,2013-01-16T10:01:00Z,Wednesday,CASA VERDE,N FREMONT,S,N,NA,NA,3,0,1,A,17,D,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,MONTEREY,-121.8626514,36.5962467,36.5962467,-121.8626514,"c(-121.8626514, 36.5962467)",Monterey
2013,1/17/13,2013-01-17T07:53:00Z,Thursday,SANTA RITA ST,E BOLIVAR ST,NA,Y,NA,NA,4,0,1,A,10,G,B,B,H,A,Y,N,N,Y,N,0,0,1,0,1,0,0,0,0,SALINAS,-121.6535128,36.724995,36.724995,-121.6535128,"c(-121.6535128, 36.724995)",Salinas
2013,1/18/13,2013-01-18T18:44:00Z,Friday,DAVID,SPENCER,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.9079129,36.6151649,36.6151649,-121.9079129,"c(-121.9079129, 36.6151649)",Monterey
2013,1/21/13,2013-01-21T13:26:00Z,Monday,DEL MONTE,AGUAJITO,W,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,1/17/13,2013-01-17T12:41:00Z,Thursday,DEL MONTE,HANNON,E,N,NA,NA,3,0,1,A,9,F,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,1/18/13,2013-01-18T15:38:00Z,Friday,PACIFIC,DEL MONTE,S,N,NA,NA,4,0,1,A,10,G,B,B,H,A,Y,N,N,N,N,0,0,1,0,1,0,0,0,0,MONTEREY,-121.8954674,36.6010816,36.6010816,-121.8954674,"c(-121.8954674, 36.6010816)",Monterey
2013,1/21/13,2013-01-21T07:33:00Z,Monday,WASHINGTON,E FRANKLIN,E,Y,NA,NA,4,0,1,A,10,G,B,B,H,A,Y,N,N,N,N,0,0,1,0,1,0,0,0,0,MONTEREY,-121.8925245,36.5996843,36.5996843,-121.8925245,"c(-121.8925245, 36.5996843)",Monterey
2013,1/20/13,2013-01-20T16:17:00Z,Sunday,ATLANTIC ST,CARI CT,S,N,NA,NA,3,0,1,A,11,G,B,D,H,A,Y,N,N,N,N,0,1,0,0,1,0,0,0,0,SALINAS,-121.6150273,36.6900347,36.6900347,-121.6150273,"c(-121.6150273, 36.6900347)",Salinas
2013,1/15/13,2013-01-15T15:25:00Z,Tuesday,BARDIN RD,ARGENTINE DR,NA,Y,NA,NA,4,0,1,A,5,D,G,A,H,A,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,SALINAS,-121.6032028,36.6751249,36.6751249,-121.6032028,"c(-121.6032028, 36.6751249)",Salinas
2013,1/18/13,2013-01-18T14:25:00Z,Friday,183,PAJARO ST,NA,Y,183,H,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.7539601,36.7627195,36.7627195,-121.7539601,"c(-121.7539601, 36.7627195)",Castroville
2013,4/1/13,2013-04-01T13:21:00Z,Monday,TULANE ST,ADAMS ST,NA,Y,NA,NA,3,0,1,A,12,D,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,SALINAS,-121.6630429,36.7005049,36.7005049,-121.6630429,"c(-121.6630429, 36.7005049)",Salinas
2013,1/23/13,2013-01-23T12:22:00Z,Wednesday,EAST LAUREL DR,GRANADA AV,NA,Y,NA,NA,4,0,2,A,3,C,D,A,H,A,N,N,N,N,Y,0,0,2,0,0,0,0,0,0,SALINAS,-121.640513,36.696715,36.696715,-121.640513,"c(-121.640513, 36.696715)",Salinas
2013,2/9/13,2013-02-09T16:26:00Z,Saturday,1,LIGHTFIGHTER DR,S,N,1,H,2,0,1,A,8,C,E,A,H,A,N,N,N,Y,N,1,0,0,0,0,0,0,0,0,SEASIDE,-121.8298569,36.6377127,36.6377127,-121.8298569,"c(-121.8298569, 36.6377127)",Seaside
2013,2/14/13,2013-02-14T07:25:00Z,Thursday,68,SAN BENANCIO RD,W,N,68,H,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7209555,36.5796983,36.5796983,-121.7209555,"c(-121.7209555, 36.5796983)",Other Unincorporated
2013,2/7/13,2013-02-07T17:20:00Z,Thursday,183,BLACKIE RD,W,N,183,H,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7482277,36.7584798,36.7584798,-121.7482277,"c(-121.7482277, 36.7584798)",Castroville
2013,1/17/13,2013-01-17T12:45:00Z,Thursday,GEIL ST,SANCHEZ ST,N,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7578381,36.7695808,36.7695808,-121.7578381,"c(-121.7578381, 36.7695808)",Castroville
2013,1/31/13,2013-01-31T18:40:00Z,Thursday,CARMEL VALLEY RD,RANCHO FIESTA RD,W,N,NA,NA,3,0,2,A,1,C,C,A,H,D,N,N,N,N,Y,0,2,0,0,0,0,0,0,0,UNINCORPORATED,-121.7752224,36.5138387,36.5138387,-121.7752224,"c(-121.7752224, 36.5138387)",Carmel Valley
2013,2/6/13,2013-02-06T09:02:00Z,Wednesday,CARMEL VALLEY RD,CARMEL KNOLLS DR,NA,Y,NA,NA,2,0,2,A,12,D,C,A,H,A,N,N,N,N,N,1,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9048929,36.5437749,36.5437749,-121.9048929,"c(-121.9048929, 36.5437749)",Other Unincorporated
2013,2/2/13,2013-02-02T21:19:00Z,Saturday,OLD STAGE RD,ENCINAL RD,W,N,NA,NA,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.5310402,36.6268264,36.6268264,-121.5310402,"c(-121.5310402, 36.6268264)",Other Unincorporated
2013,1/28/13,2013-01-28T12:05:00Z,Monday,HITCHCOCK RD,DAVIS RD,E,N,NA,NA,3,0,1,A,8,F,A,A,H,A,N,N,N,Y,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6918942,36.6586286,36.6586286,-121.6918942,"c(-121.6918942, 36.6586286)",Other Unincorporated
2013,1/17/13,2013-01-17T17:00:00Z,Thursday,SAN JUAN GRADE RD,RUSSELL RD,NA,Y,NA,NA,3,0,2,A,12,D,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.6411029,36.730285,36.730285,-121.6411029,"c(-121.6411029, 36.730285)",Salinas
2013,2/2/13,2013-02-02T10:25:00Z,Saturday,IVERSON RD,JOHNSON CANYON RD,N,N,NA,NA,3,0,1,A,3,F,A,A,H,A,N,N,N,Y,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.4180028,36.526555,36.526555,-121.4180028,"c(-121.4180028, 36.526555)",Other Unincorporated
2013,2/7/13,2013-02-07T08:05:00Z,Thursday,SAN MIGUEL CANYON RD,FORREST LN,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6783829,36.829515,36.829515,-121.6783829,"c(-121.6783829, 36.829515)",Royal Oaks
2013,1/20/13,2013-01-20T19:11:00Z,Sunday,SOUTH SANBORN RD,MCGOWAN DR,NA,Y,NA,NA,1,1,1,-,-,D,C,A,H,C,N,N,N,N,N,1,0,0,0,0,0,0,0,0,SALINAS,-121.6277329,36.6708849,36.6708849,-121.6277329,"c(-121.6277329, 36.6708849)",Salinas
2013,3/7/13,2013-03-07T09:08:00Z,Thursday,68,RAGSDALE,E,N,68,H,1,1,2,A,5,B,C,A,H,A,N,N,N,N,N,1,1,0,0,0,0,0,0,0,MONTEREY,-121.8185164,36.5731127,36.5731127,-121.8185164,"c(-121.8185164, 36.5731127)",Monterey
2013,2/16/13,2013-02-16T19:27:00Z,Saturday,MUNRAS,EL DORADO,NA,Y,NA,NA,4,0,1,A,-,G,B,E,H,C,Y,N,N,N,Y,0,0,1,0,1,0,0,0,0,MONTEREY,-121.8935029,36.592725,36.592725,-121.8935029,"c(-121.8935029, 36.592725)",Monterey
2013,3/10/13,2013-03-10T01:52:00Z,Sunday,LIGHTHOUSE AV,ARTILLERY,N,N,NA,NA,4,0,2,A,1,A,C,A,H,C,N,N,N,N,Y,0,0,2,0,0,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,3/7/13,2013-03-07T11:35:00Z,Thursday,DAVID,NEWTON,NA,Y,NA,NA,4,0,1,A,1,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.9111629,36.613615,36.613615,-121.9111629,"c(-121.9111629, 36.613615)",Monterey
2013,3/1/13,2013-03-01T16:24:00Z,Friday,LIGHTHOUSE,WASHINGTON,N,N,NA,NA,3,0,1,A,8,B,C,A,H,A,N,N,Y,N,N,0,1,0,0,0,0,0,0,1,MONTEREY,-121.8947435,36.6046242,36.6046242,-121.8947435,"c(-121.8947435, 36.6046242)",Monterey
2013,3/1/13,2013-03-01T15:35:00Z,Friday,MONTEREY-SALINAS HWY,OLMSTED,W,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,MONTEREY,-121.8515687,36.5837451,36.5837451,-121.8515687,"c(-121.8515687, 36.5837451)",Monterey
2013,1/19/13,2013-01-19T13:00:00Z,Saturday,SAND DUNES DR,WEST BAY AV,NA,Y,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SAND CITY,-121.852673,36.6144049,36.6144049,-121.852673,"c(-121.852673, 36.6144049)",Sand City
2013,2/27/13,2013-02-27T14:40:00Z,Wednesday,1,CASA VERDE WY,N,N,1,H,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.8641075,36.5992514,36.5992514,-121.8641075,"c(-121.8641075, 36.5992514)",Monterey
2013,3/1/13,2013-03-01T10:25:00Z,Friday,OLD STAGE RD,NATIVIDAD RD,S,N,NA,NA,4,0,1,A,5,B,C,A,H,A,N,N,N,Y,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6002182,36.7379385,36.7379385,-121.6002182,"c(-121.6002182, 36.7379385)",Other Unincorporated
2013,3/2/13,2013-03-02T14:35:00Z,Saturday,101,DUNBARTON RD,S,N,101,H,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6336346,36.843363,36.843363,-121.6336346,"c(-121.6336346, 36.843363)",Other Unincorporated
2013,3/4/13,2013-03-04T06:25:00Z,Monday,CASTROVILLE BL,PARADISE CYN RD,NA,Y,NA,NA,4,0,2,A,12,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,2/19/13,2013-02-19T20:18:00Z,Tuesday,101,ECHO VALLEY RD,N,N,101,H,4,0,1,A,5,A,C,A,D,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6300975,36.8219195,36.8219195,-121.6300975,"c(-121.6300975, 36.8219195)",Other Unincorporated
2013,3/3/13,2013-03-03T10:20:00Z,Sunday,SAN MIGUEL CANYON RD,PARADISE CANYON RD,S,N,NA,NA,4,0,1,A,8,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,2/17/13,2013-02-17T18:22:00Z,Sunday,NORTH FREMONT,CASANOVA AV,W,N,NA,NA,3,0,1,A,1,C,C,A,H,C,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,MONTEREY,-121.8535969,36.5976568,36.5976568,-121.8535969,"c(-121.8535969, 36.5976568)",Monterey
2013,3/3/13,2013-03-03T01:55:00Z,Sunday,1,MARK THOMAS DR,W,N,1,R,3,0,2,A,1,F,A,A,H,C,N,N,N,N,Y,0,2,0,0,0,0,0,0,0,MONTEREY,-121.8707416,36.5943498,36.5943498,-121.8707416,"c(-121.8707416, 36.5943498)",Monterey
2013,3/9/13,2013-03-09T09:35:00Z,Saturday,1,ATHERTON DR,S,N,1,H,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9094275,36.5455253,36.5455253,-121.9094275,"c(-121.9094275, 36.5455253)",Other Unincorporated
2013,3/2/13,2013-03-02T15:10:00Z,Saturday,198,PEACH TREE RD,E,N,198,H,3,0,2,A,5,A,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-120.7716599,36.1928572,36.1928572,-120.7716599,"c(-120.7716599, 36.1928572)",Other Unincorporated
2013,3/12/13,2013-03-12T14:35:00Z,Tuesday,TASSAJARA RD,CARMEL VALLEY RD,S,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,2/22/13,2013-02-22T18:15:00Z,Friday,MISSION RD,FORT ROMIE RD,W,N,NA,NA,4,0,1,A,8,F,A,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,3/9/13,2013-03-09T11:45:00Z,Saturday,HALL RD,SAN MIGUEL CANYON RD,NA,Y,NA,NA,2,0,3,A,12,A,C,A,H,A,N,N,N,N,N,1,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.6952529,36.8592949,36.8592949,-121.6952529,"c(-121.6952529, 36.8592949)",Royal Oaks
2013,2/19/13,2013-02-19T07:55:00Z,Tuesday,NATIVIDAD RD,ROGGE RD,NA,Y,NA,NA,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.6161229,36.728295,36.728295,-121.6161229,"c(-121.6161229, 36.728295)",Other Unincorporated
2013,3/8/13,2013-03-08T05:28:00Z,Friday,101,ECHO VALLEY RD,N,N,101,H,4,0,3,A,3,C,C,A,D,B,N,N,N,N,N,0,0,3,0,0,0,0,0,0,UNINCORPORATED,-121.6290847,36.8296688,36.8296688,-121.6290847,"c(-121.6290847, 36.8296688)",Other Unincorporated
2013,2/5/13,2013-02-05T09:05:00Z,Tuesday,101,ESPINOSA RD,NA,Y,101,I,2,0,2,A,9,D,C,A,D,A,N,N,N,N,N,1,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6576281,36.7363883,36.7363883,-121.6576281,"c(-121.6576281, 36.7363883)",Other Unincorporated
2013,2/20/13,2013-02-20T11:40:00Z,Wednesday,BLANCO RD,COOPER RD,E,N,NA,NA,3,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,2,0,0,0,0,0,0,0,UNINCORPORATED,-121.7333128,36.6786639,36.6786639,-121.7333128,"c(-121.7333128, 36.6786639)",Other Unincorporated
2013,2/22/13,2013-02-22T16:18:00Z,Friday,101,RT 101,W,N,101,I,4,0,1,A,8,E,I,A,D,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6691651,36.7715319,36.7715319,-121.6691651,"c(-121.6691651, 36.7715319)",Other Unincorporated
2013,2/24/13,2013-02-24T14:30:00Z,Sunday,1,FREMONT BL,N,N,1,H,4,0,1,A,4,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SEASIDE,-121.8392264,36.6263272,36.6263272,-121.8392264,"c(-121.8392264, 36.6263272)",Seaside
2013,2/19/13,2013-02-19T12:05:00Z,Tuesday,101,MARKET ST,N,N,101,R,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6424429,36.6804649,36.6804649,-121.6424429,"c(-121.6424429, 36.6804649)",Salinas
2013,2/19/13,2013-02-19T16:50:00Z,Tuesday,LAURELES GRADE RD,SOUTHVIEW RD,S,N,NA,NA,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7571238,36.5222958,36.5222958,-121.7571238,"c(-121.7571238, 36.5222958)",Carmel Valley
2013,2/23/13,2013-02-23T03:14:00Z,Saturday,101,MORISOLI RD,N,N,101,R,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.3211728,36.4147349,36.4147349,-121.3211728,"c(-121.3211728, 36.4147349)",Other Unincorporated
2013,2/14/13,2013-02-14T07:50:00Z,Thursday,METZ RD,ELM AV,S,N,NA,NA,4,0,1,A,8,A,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.1995408,36.3402497,36.3402497,-121.1995408,"c(-121.1995408, 36.3402497)",Other Unincorporated
2013,2/3/13,2013-02-03T00:30:00Z,Sunday,198,GRIFFIN RD,W,N,198,H,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-120.7381709,36.1988677,36.1988677,-120.7381709,"c(-120.7381709, 36.1988677)",Other Unincorporated
2013,1/25/13,2013-01-25T09:47:00Z,Friday,EAST ALISAL ST,FRONT ST,NA,Y,NA,NA,4,0,2,A,4,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.6493429,36.674615,36.674615,-121.6493429,"c(-121.6493429, 36.674615)",Salinas
2013,1/15/13,2013-01-15T16:26:00Z,Tuesday,LINCOLN AV,CENTRAL AV,NA,N,NA,NA,3,0,1,A,9,A,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,SALINAS,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,3/7/13,2013-03-07T07:30:00Z,Thursday,SAN MIGUEL CANYON RD,PRUNEDALE NORTH RD,N,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.665909,36.8016795,36.8016795,-121.665909,"c(-121.665909, 36.8016795)",Other Unincorporated
2013,3/8/13,2013-03-08T05:27:00Z,Friday,101,ECHO VALLEY RD,N,N,101,H,4,0,2,A,7,B,C,A,D,D,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.6290847,36.8296688,36.8296688,-121.6290847,"c(-121.6290847, 36.8296688)",Other Unincorporated
2013,2/1/13,2013-02-01T17:00:00Z,Friday,PRUNEDALE NORTH RD,JOANNA RD,N,N,NA,NA,2,0,1,A,1,F,A,A,H,A,N,N,Y,N,Y,1,0,0,0,0,0,0,0,1,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,2/1/13,2013-02-01T16:30:00Z,Friday,1,LITTLE SUR RIVER,N,N,1,H,4,0,1,A,5,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8870029,36.3343449,36.3343449,-121.8870029,"c(-121.8870029, 36.3343449)",Other Unincorporated
2013,1/17/13,2013-01-17T14:20:00Z,Thursday,183,CLARK ST,E,N,183,H,4,0,1,A,1,C,C,A,H,A,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,SALINAS,-121.6716129,36.6835949,36.6835949,-121.6716129,"c(-121.6716129, 36.6835949)",Salinas
2013,1/11/13,2013-01-11T07:29:00Z,Friday,EAST ROMIE LN,CALIFORNIA ST,W,N,NA,NA,3,0,1,A,8,D,G,A,H,-,N,Y,N,N,Y,0,1,0,0,0,0,1,0,0,SALINAS,-121.6536383,36.6615815,36.6615815,-121.6536383,"c(-121.6536383, 36.6615815)",Salinas
2013,1/7/13,2013-01-07T19:19:00Z,Monday,101,ESPINOSA RD,N,N,101,H,3,0,1,A,8,F,A,A,D,D,N,N,Y,N,N,0,1,0,0,0,0,0,0,1,UNINCORPORATED,-121.6581901,36.738198,36.738198,-121.6581901,"c(-121.6581901, 36.738198)",Other Unincorporated
2013,3/13/13,2013-03-13T18:20:00Z,Wednesday,NORTH FREMONT ST,AIRPORT RD,NA,Y,NA,NA,3,0,1,A,10,G,B,B,H,A,Y,N,N,N,N,0,1,0,0,1,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,3/7/13,2013-03-07T16:55:00Z,Thursday,FREMONT,IRIS CANYON,E,N,NA,NA,4,0,3,A,3,C,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,1/31/13,2013-01-31T16:22:00Z,Thursday,MORO RD,MIGUEL CANYON RD,N,N,NA,NA,4,0,1,A,8,B,C,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,2/11/13,2013-02-11T11:10:00Z,Monday,1,IRIS CANYON RD,S,N,1,H,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.8922168,36.5830765,36.5830765,-121.8922168,"c(-121.8922168, 36.5830765)",Monterey
2013,1/31/13,2013-01-31T21:35:00Z,Thursday,FREEDOM PKY,COUGAR DR,NA,Y,NA,NA,3,0,2,A,9,D,C,A,H,C,N,N,N,N,N,0,1,1,0,0,0,0,0,0,SALINAS,-121.5981729,36.6871249,36.6871249,-121.5981729,"c(-121.5981729, 36.6871249)",Salinas
2013,1/30/13,2013-01-30T15:18:00Z,Wednesday,ALISAL,SALINAS ST,NA,Y,NA,NA,4,0,1,A,9,A,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6560129,36.673525,36.673525,-121.6560129,"c(-121.6560129, 36.673525)",Salinas
2013,2/11/13,2013-02-11T18:33:00Z,Monday,OAK AV,7TH ST,W,N,NA,NA,3,0,1,A,5,A,E,A,H,C,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,GREENFIELD,-121.2416819,36.3218407,36.3218407,-121.2416819,"c(-121.2416819, 36.3218407)",Greenfield
2013,3/12/13,2013-03-12T04:55:00Z,Tuesday,101,MESSICK RD S,S,N,101,H,3,0,1,A,8,E,I,A,D,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6600285,36.8015341,36.8015341,-121.6600285,"c(-121.6600285, 36.8015341)",Other Unincorporated
2013,3/12/13,2013-03-12T20:06:00Z,Tuesday,SAN MIGUEL CANYON RD,DAMASCUS DR,E,N,NA,NA,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,3/8/13,2013-03-08T15:00:00Z,Friday,SAN MIGUEL CANYON RD,LEWIS RD,N,N,NA,NA,3,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.685372,36.879662,36.879662,-121.685372,"c(-121.685372, 36.879662)",Royal Oaks
2013,3/18/13,2013-03-18T22:26:00Z,Monday,101,AIRPORT BL,S,N,101,H,4,0,1,A,8,E,I,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6150951,36.6480526,36.6480526,-121.6150951,"c(-121.6150951, 36.6480526)",Other Unincorporated
